cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,evprob_inc,evprob_chal,evprob_3rd,total_ev,timestamp,simulations
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.000025,0,,14,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.001475,.000125,,139,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.004475,.000225,,138,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.00105,.000075,,137,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.000825,.000025,,136,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.002525,.00015,,135,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.001575,.00015,,134,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.0012,.000025,,133,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.0084,.000075,,132,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.002725,.000175,,131,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.000775,.000275,,130,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.000175,.000025,,13,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.002575,.000025,,129,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.00235,0,,128,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.00085,.00035,,127,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.014175,.0001,,126,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.017175,.000025,,125,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.00145,.00005,,124,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.004725,.00005,,123,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.01125,.000125,,122,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.001375,.0001,,121,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.002175,0,,120,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.000125,.000025,,12,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.0052,.00005,,119,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.001625,.000125,,118,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.00355,0,,117,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.006375,.00005,,116,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.00275,.000025,,115,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.001675,.000025,,114,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.00505,0,,113,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.003475,0,,112,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.0026,.000075,,111,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.00345,0,,110,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.000225,0,,11,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.0024,0,,109,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.002125,0,,108,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.00235,.000075,,107,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.003425,.000025,,106,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.001475,.00005,,105,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.0017,.000075,,104,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.0053,.000025,,103,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.002025,0,,102,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.00145,.00005,,101,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.00265,0,,100,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.000075,0,,10,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",.000225,0,,1,19:00:02  8 Sep 2020,40000
2020,President,polls-plus,9/8/2020,Trump,Biden,"",0,0,,0,19:00:02  8 Sep 2020,40000
